GAME,Hitter,PA,AB,H,1B,2B,3B,HR,RBI,BB,K,TB,GDP,HBP,SH,SF,IBB,RBOE,CS,SB
ANA201006250,"Brad Hawpe",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ANA201006250,"Carlos Gonzalez",5,4,1,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0
ANA201006250,"Chris Iannetta",5,5,2,0,1,0,1,2,0,2,6,0,0,0,0,0,0,0,0
ANA201006250,"Clint Barmes",4,4,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
ANA201006250,"Ian Stewart",5,5,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
ANA201006250,"Jason Giambi",5,3,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1
ANA201006250,"Jonathan Herrera",6,6,3,3,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0
ANA201006250,"Melvin Mora",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ANA201006250,"Ryan Spilborghs",4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
ANA201006250,"Seth Smith",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANA201006250,"Todd Helton",6,6,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ANA201006260,"Carlos Gonzalez",4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ANA201006260,"Clint Barmes",3,3,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0
ANA201006260,"Ian Stewart",3,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
ANA201006260,"Jason Giambi",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ANA201006260,"Jonathan Herrera",4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ANA201006260,"Melvin Mora",4,3,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0
ANA201006260,"Miguel Olivo",4,4,1,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0
ANA201006260,"Ryan Spilborghs",4,3,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
ANA201006260,"Seth Smith",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANA201006270,"Carlos Gonzalez",4,4,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ANA201006270,"Chris Iannetta",4,4,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0
ANA201006270,"Clint Barmes",4,4,2,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0
ANA201006270,"Ian Stewart",3,3,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0
ANA201006270,"Jason Giambi",4,3,1,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0
ANA201006270,"Jonathan Herrera",4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ANA201006270,"Melvin Mora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANA201006270,"Ryan Spilborghs",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ANA201006270,"Seth Smith",4,4,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
ANA201006270,"Todd Helton",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201006040,"Aaron Cook",2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ARI201006040,"Brad Hawpe",4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
ARI201006040,"Carlos Gonzalez",5,5,1,0,0,0,1,1,0,2,4,0,0,0,0,0,0,0,0
ARI201006040,"Clint Barmes",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201006040,"Ian Stewart",4,4,1,0,0,0,1,3,0,3,4,0,0,0,0,0,0,0,0
ARI201006040,"Jonathan Herrera",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201006040,"Miguel Olivo",4,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
ARI201006040,"Ryan Spilborghs",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201006040,"Seth Smith",4,3,1,0,0,0,1,2,1,2,4,0,0,0,0,0,0,0,0
ARI201006040,"Todd Helton",4,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
ARI201006040,"Troy Tulowitzki",4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
ARI201006050,"Brad Hawpe",5,4,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
ARI201006050,"Carlos Gonzalez",5,4,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
ARI201006050,"Chris Iannetta",4,2,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0
ARI201006050,"Clint Barmes",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ARI201006050,"Ian Stewart",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201006050,"Jason Giambi",5,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
ARI201006050,"Jhoulis Chacin",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ARI201006050,"Melvin Mora",5,4,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1
ARI201006050,"Ryan Spilborghs",5,4,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
ARI201006050,"Seth Smith",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ARI201006050,"Troy Tulowitzki",5,4,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
ARI201006060,"Brad Hawpe",4,4,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ARI201006060,"Carlos Gonzalez",4,4,2,1,1,0,0,2,0,2,3,0,0,0,0,0,0,0,0
ARI201006060,"Clint Barmes",4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ARI201006060,"Ian Stewart",4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ARI201006060,"Jason Giambi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201006060,"Miguel Olivo",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201006060,"Seth Smith",4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ARI201006060,"Todd Helton",4,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
ARI201006060,"Troy Tulowitzki",4,4,2,1,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0
ARI201006060,"Ubaldo Jimenez",3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ARI201008200,"Chris Iannetta",5,5,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ARI201008200,"Clint Barmes",5,4,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
ARI201008200,"Dexter Fowler",5,5,2,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0
ARI201008200,"Eric Young",5,5,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ARI201008200,"Esmil Rogers",3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ARI201008200,"Ian Stewart",5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ARI201008200,"Ryan Spilborghs",2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ARI201008200,"Seth Smith",5,5,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
ARI201008200,"Todd Helton",5,5,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ARI201008200,"Troy Tulowitzki",5,2,1,0,1,0,0,2,1,0,2,0,1,0,1,0,0,0,0
ARI201008210,"Carlos Gonzalez",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARI201008210,"Chris Iannetta",4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ARI201008210,"Dexter Fowler",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ARI201008210,"Eric Young",4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
ARI201008210,"Ian Stewart",4,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ARI201008210,"Jason Giambi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201008210,"Jonathan Herrera",3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARI201008210,"Melvin Mora",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201008210,"Seth Smith",4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ARI201008210,"Todd Helton",4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ARI201008210,"Troy Tulowitzki",4,4,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
ARI201008210,"Ubaldo Jimenez",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201008220,"Carlos Gonzalez",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201008220,"Dexter Fowler",4,3,2,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1
ARI201008220,"Eric Young",4,4,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
ARI201008220,"Ian Stewart",4,4,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0
ARI201008220,"Jason Giambi",3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ARI201008220,"Jhoulis Chacin",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201008220,"Melvin Mora",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARI201008220,"Miguel Olivo",4,4,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
ARI201008220,"Ryan Spilborghs",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201008220,"Seth Smith",4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ARI201008220,"Todd Helton",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARI201008220,"Troy Tulowitzki",4,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
ARI201009210,"Carlos Gonzalez",4,4,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0
ARI201009210,"Dexter Fowler",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201009210,"Jay Payton",3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201009210,"Jonathan Herrera",4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ARI201009210,"Jorge de la Rosa",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201009210,"Melvin Mora",4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ARI201009210,"Miguel Olivo",3,3,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ARI201009210,"Ryan Spilborghs",1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ARI201009210,"Todd Helton",4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ARI201009210,"Troy Tulowitzki",4,3,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
ARI201009220,"Carlos Gonzalez",4,3,2,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0
ARI201009220,"Dexter Fowler",4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ARI201009220,"Eric Young",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201009220,"Jay Payton",1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ARI201009220,"Jonathan Herrera",4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ARI201009220,"Melvin Mora",4,3,1,0,0,0,1,3,1,0,4,0,0,0,0,0,0,0,0
ARI201009220,"Miguel Olivo",4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ARI201009220,"Ryan Spilborghs",3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201009220,"Seth Smith",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201009220,"Todd Helton",4,3,2,1,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0
ARI201009220,"Troy Tulowitzki",4,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
ARI201009220,"Ubaldo Jimenez",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201009230,"Carlos Gonzalez",5,5,2,1,0,0,1,6,0,1,5,1,0,0,0,0,0,0,1
ARI201009230,"Chris Iannetta",4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ARI201009230,"Eric Young",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARI201009230,"Ian Stewart",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARI201009230,"Jason Giambi",5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ARI201009230,"Jay Payton",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ARI201009230,"Jeff Francis",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ARI201009230,"Jonathan Herrera",5,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ARI201009230,"Melvin Mora",5,5,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0
ARI201009230,"Ryan Spilborghs",5,2,1,1,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0
ARI201009230,"Seth Smith",4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ARI201009230,"Troy Tulowitzki",5,5,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
ARI201105030,"Carlos Gonzalez",4,2,2,1,0,0,1,1,1,0,5,0,0,0,0,1,0,0,0
ARI201105030,"Chris Iannetta",4,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
ARI201105030,"Dexter Fowler",5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ARI201105030,"Ian Stewart",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201105030,"Jason Giambi",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201105030,"Jonathan Herrera",4,4,2,1,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0
ARI201105030,"Jorge de la Rosa",2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ARI201105030,"Jose Lopez",4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ARI201105030,"Ryan Spilborghs",4,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
ARI201105030,"Seth Smith",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201105030,"Todd Helton",5,5,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
ARI201105030,"Troy Tulowitzki",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201105040,"Alfredo Amezaga",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201105040,"Carlos Gonzalez",5,4,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
ARI201105040,"Chris Iannetta",4,4,1,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0
ARI201105040,"Dexter Fowler",5,5,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0
ARI201105040,"Ian Stewart",4,4,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0
ARI201105040,"Jhoulis Chacin",3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ARI201105040,"Jonathan Herrera",5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ARI201105040,"Seth Smith",4,2,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
ARI201105040,"Todd Helton",4,3,1,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0
ARI201105040,"Troy Tulowitzki",5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ARI201105050,"Carlos Gonzalez",5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
ARI201105050,"Dexter Fowler",5,4,3,2,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0
ARI201105050,"Ian Stewart",5,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
ARI201105050,"Jason Giambi",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201105050,"Jason Hammel",3,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
ARI201105050,"Jonathan Herrera",5,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
ARI201105050,"Jose Morales",4,3,1,1,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0
ARI201105050,"Seth Smith",5,5,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0
ARI201105050,"Todd Helton",5,5,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
ARI201105050,"Troy Tulowitzki",5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARI201107220,"Aaron Cook",3,3,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
ARI201107220,"Chris Iannetta",5,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ARI201107220,"Dexter Fowler",5,5,3,1,1,1,0,1,0,1,6,0,0,0,0,0,0,0,0
ARI201107220,"Eric Young",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARI201107220,"Ian Stewart",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ARI201107220,"Mark Ellis",5,4,3,3,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0
ARI201107220,"Ryan Spilborghs",5,5,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
ARI201107220,"Seth Smith",5,3,1,1,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0
ARI201107220,"Todd Helton",5,2,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1
ARI201107220,"Troy Tulowitzki",5,5,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
ARI201107220,"Ty Wigginton",4,4,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
ARI201107230,"Chris Iannetta",1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ARI201107230,"Dexter Fowler",4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ARI201107230,"Eliezer Alfonzo",3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ARI201107230,"Eric Young",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ARI201107230,"Ian Stewart",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201107230,"Jason Giambi",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201107230,"Jason Hammel",2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ARI201107230,"Jonathan Herrera",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201107230,"Mark Ellis",3,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ARI201107230,"Ryan Spilborghs",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201107230,"Seth Smith",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201107230,"Todd Helton",3,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ARI201107230,"Troy Tulowitzki",3,3,2,1,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0
ARI201107230,"Ty Wigginton",3,3,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
ARI201107240,"Chris Iannetta",3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARI201107240,"Dexter Fowler",4,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
ARI201107240,"Eric Young",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201107240,"Ian Stewart",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201107240,"Jonathan Herrera",4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ARI201107240,"Ryan Spilborghs",3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ARI201107240,"Seth Smith",3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201107240,"Todd Helton",4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARI201107240,"Troy Tulowitzki",4,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ARI201107240,"Ty Wigginton",3,3,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ARI201107240,"Ubaldo Jimenez",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ARI201108290,"Alex White",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201108290,"Carlos Gonzalez",4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ARI201108290,"Chris Iannetta",4,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ARI201108290,"Dexter Fowler",5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201108290,"Eric Young",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201108290,"Jason Giambi",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201108290,"Kevin Kouzmanoff",4,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ARI201108290,"Mark Ellis",4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ARI201108290,"Seth Smith",3,3,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
ARI201108290,"Todd Helton",4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ARI201108290,"Troy Tulowitzki",4,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
ARI201108290,"Ty Wigginton",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ARI201108300,"Aaron Cook",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ARI201108300,"Carlos Gonzalez",5,5,3,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ARI201108300,"Chris Iannetta",4,4,3,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
ARI201108300,"Dexter Fowler",5,4,1,0,0,0,1,1,1,1,4,0,0,0,0,0,0,1,0
ARI201108300,"Eric Young",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ARI201108300,"Kevin Kouzmanoff",4,4,3,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
ARI201108300,"Mark Ellis",5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201108300,"Seth Smith",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201108300,"Todd Helton",4,4,3,2,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0
ARI201108300,"Troy Tulowitzki",5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ARI201108300,"Ty Wigginton",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201108310,"Carlos Gonzalez",4,3,1,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0
ARI201108310,"Dexter Fowler",4,4,2,0,1,0,1,1,0,0,6,0,0,0,0,0,0,0,0
ARI201108310,"Eliezer Alfonzo",4,4,1,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0
ARI201108310,"Esmil Rogers",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201108310,"Jason Giambi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201108310,"Jonathan Herrera",4,4,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ARI201108310,"Kevin Kouzmanoff",4,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ARI201108310,"Mark Ellis",4,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
ARI201108310,"Seth Smith",4,4,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ARI201108310,"Todd Helton",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201108310,"Troy Tulowitzki",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201206040,"Carlos Gonzalez",5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ARI201206040,"Christian Friedrich",3,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
ARI201206040,"Dexter Fowler",5,4,1,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0
ARI201206040,"DJ LeMahieu",4,3,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
ARI201206040,"Eric Young",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ARI201206040,"Jordan Pacheco",4,4,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ARI201206040,"Marco Scutaro",5,4,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
ARI201206040,"Michael Cuddyer",4,4,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0
ARI201206040,"Todd Helton",4,4,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ARI201206040,"Wilin Rosario",4,4,2,1,0,0,1,2,0,1,5,0,0,0,0,0,0,0,0
ARI201206050,"Carlos Gonzalez",3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ARI201206050,"Chris Nelson",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ARI201206050,"Dexter Fowler",4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
ARI201206050,"DJ LeMahieu",3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ARI201206050,"Eric Young",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201206050,"Guillermo Moscoso",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI201206050,"Jeremy Guthrie",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ARI201206050,"Jordan Pacheco",4,4,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
ARI201206050,"Marco Scutaro",3,3,2,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0
ARI201206050,"Michael Cuddyer",4,4,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0
ARI201206050,"Todd Helton",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
