GAME,Hitter,PA,AB,H,1B,2B,3B,HR,RBI,BB,K,TB,GDP,HBP,SH,SF,IBB,RBOE,CS,SB
COL201004090,"Brad Hawpe",4,3,2,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0
COL201004090,"Carlos Gonzalez",5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
COL201004090,"Clint Barmes",4,4,1,0,0,0,1,3,0,1,4,0,0,0,0,0,0,0,0
COL201004090,"Dexter Fowler",5,3,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
COL201004090,"Ian Stewart",4,4,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0
COL201004090,"Jorge de la Rosa",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004090,"Miguel Olivo",4,4,2,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0
COL201004090,"Ryan Spilborghs",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201004090,"Seth Smith",1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
COL201004090,"Todd Helton",4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
COL201004090,"Troy Tulowitzki",4,4,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
COL201004100,"Brad Hawpe",6,6,3,0,1,0,2,2,0,1,10,0,0,0,0,0,0,0,0
COL201004100,"Carlos Gonzalez",6,6,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
COL201004100,"Chris Iannetta",6,6,1,0,0,0,1,1,0,2,4,0,0,0,0,0,0,0,0
COL201004100,"Clint Barmes",5,5,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
COL201004100,"Dexter Fowler",6,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
COL201004100,"Ian Stewart",6,5,3,3,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0
COL201004100,"Jason Giambi",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201004100,"Jason Hammel",2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
COL201004100,"Melvin Mora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201004100,"Seth Smith",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004100,"Todd Helton",6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201004100,"Troy Tulowitzki",6,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
COL201004110,"Brad Hawpe",4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
COL201004110,"Carlos Gonzalez",2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201004110,"Dexter Fowler",2,1,1,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0
COL201004110,"Ian Stewart",4,4,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
COL201004110,"Jason Giambi",4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
COL201004110,"Melvin Mora",4,4,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0
COL201004110,"Miguel Olivo",4,4,2,1,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0
COL201004110,"Ryan Spilborghs",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201004110,"Seth Smith",4,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
COL201004110,"Troy Tulowitzki",4,4,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
COL201004110,"Ubaldo Jimenez",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004130,"Brad Hawpe",1,1,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
COL201004130,"Clint Barmes",5,3,1,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1
COL201004130,"Dexter Fowler",5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004130,"Greg Smith",4,3,1,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0
COL201004130,"Ian Stewart",5,3,1,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0
COL201004130,"Miguel Olivo",5,5,2,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0
COL201004130,"Ryan Spilborghs",4,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
COL201004130,"Seth Smith",5,5,2,0,1,0,1,3,0,1,6,0,0,0,0,0,0,0,0
COL201004130,"Todd Helton",5,3,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
COL201004130,"Troy Tulowitzki",5,3,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
COL201004140,"Aaron Cook",3,3,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0
COL201004140,"Brad Hawpe",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201004140,"Chris Iannetta",5,5,3,2,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0
COL201004140,"Clint Barmes",4,4,1,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0
COL201004140,"Dexter Fowler",5,4,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
COL201004140,"Ian Stewart",5,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
COL201004140,"Ryan Spilborghs",5,5,2,1,0,0,1,3,0,1,5,0,0,0,0,0,0,0,0
COL201004140,"Seth Smith",5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
COL201004140,"Todd Helton",5,5,2,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0
COL201004140,"Troy Tulowitzki",5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
COL201004150,"Brad Hawpe",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201004150,"Clint Barmes",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201004150,"Dexter Fowler",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004150,"Ian Stewart",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004150,"Jason Giambi",4,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
COL201004150,"Jorge de la Rosa",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COL201004150,"Melvin Mora",3,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
COL201004150,"Miguel Olivo",3,3,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0
COL201004150,"Ryan Spilborghs",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201004150,"Seth Smith",4,4,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
COL201004150,"Troy Tulowitzki",4,4,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
COL201004241,"Brad Hawpe",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004241,"Carlos Gonzalez",4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
COL201004241,"Chris Iannetta",3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
COL201004241,"Clint Barmes",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
COL201004241,"Dexter Fowler",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004241,"Greg Smith",2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201004241,"Ian Stewart",3,3,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
COL201004241,"Ryan Spilborghs",2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COL201004241,"Seth Smith",4,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
COL201004241,"Todd Helton",4,3,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
COL201004241,"Troy Tulowitzki",4,4,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
COL201004242,"Aaron Cook",4,3,2,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
COL201004242,"Carlos Gonzalez",5,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
COL201004242,"Dexter Fowler",5,3,3,2,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0
COL201004242,"Ian Stewart",4,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
COL201004242,"Jason Giambi",4,2,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0
COL201004242,"Melvin Mora",4,3,1,0,0,1,0,1,1,1,3,1,0,0,0,0,0,0,0
COL201004242,"Miguel Olivo",4,4,1,0,0,0,1,3,0,1,4,0,0,0,0,0,0,0,0
COL201004242,"Ryan Spilborghs",4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
COL201004242,"Todd Helton",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004242,"Troy Tulowitzki",5,5,2,1,1,0,0,2,0,0,3,1,0,0,0,0,0,0,1
COL201004250,"Carlos Gonzalez",5,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
COL201004250,"Clint Barmes",4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
COL201004250,"Dexter Fowler",5,4,2,1,0,1,0,1,1,1,4,0,0,0,0,0,0,0,1
COL201004250,"Eric Young",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201004250,"Ian Stewart",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004250,"Jorge de la Rosa",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201004250,"Matt Belisle",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COL201004250,"Miguel Olivo",4,4,2,1,0,0,1,2,0,1,5,0,0,0,0,0,0,0,0
COL201004250,"Ryan Spilborghs",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004250,"Seth Smith",3,3,2,0,0,0,2,4,0,0,8,0,0,0,0,0,0,0,0
COL201004250,"Todd Helton",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
COL201004250,"Troy Tulowitzki",4,2,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0
COL201004260,"Carlos Gonzalez",4,3,2,1,0,0,1,2,1,0,5,0,0,0,0,0,0,0,0
COL201004260,"Clint Barmes",3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
COL201004260,"Dexter Fowler",3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201004260,"Eric Young",1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
COL201004260,"Ian Stewart",4,4,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
COL201004260,"Jason Giambi",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004260,"Jason Hammel",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004260,"Manuel Corpas",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004260,"Miguel Olivo",4,4,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
COL201004260,"Ryan Spilborghs",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COL201004260,"Seth Smith",4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
COL201004260,"Todd Helton",4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
COL201004260,"Troy Tulowitzki",4,4,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
COL201004270,"Carlos Gonzalez",5,5,3,1,1,1,0,5,0,0,6,0,0,0,0,0,0,0,0
COL201004270,"Clint Barmes",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201004270,"Dexter Fowler",5,4,2,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0
COL201004270,"Eric Young",5,4,2,2,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0
COL201004270,"Ian Stewart",4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201004270,"Jason Giambi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201004270,"Juan Rincon",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201004270,"Melvin Mora",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201004270,"Miguel Olivo",4,2,1,0,1,0,0,2,1,1,2,0,0,0,1,0,0,0,0
COL201004270,"Paul Phillips",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201004270,"Seth Smith",5,4,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
COL201004270,"Todd Helton",4,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
COL201004270,"Troy Tulowitzki",4,3,3,1,2,0,0,1,1,0,5,0,0,0,0,0,0,0,0
COL201004270,"Ubaldo Jimenez",3,2,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
COL201004280,"Carlos Gonzalez",5,3,2,1,0,0,1,2,1,0,5,0,0,0,1,0,0,0,0
COL201004280,"Dexter Fowler",6,6,3,2,0,0,1,1,0,1,6,0,0,0,0,0,0,0,0
COL201004280,"Eric Young",5,4,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
COL201004280,"Ian Stewart",5,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
COL201004280,"Matt Belisle",3,2,1,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0
COL201004280,"Melvin Mora",5,5,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
COL201004280,"Miguel Olivo",5,4,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
COL201004280,"Ryan Spilborghs",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201004280,"Seth Smith",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201004280,"Todd Helton",6,5,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1
COL201004280,"Troy Tulowitzki",5,5,1,0,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0
COL201005100,"Brad Hawpe",5,4,2,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0
COL201005100,"Clint Barmes",4,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
COL201005100,"Dexter Fowler",5,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
COL201005100,"Esmil Rogers",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005100,"Greg Smith",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005100,"Ian Stewart",4,4,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
COL201005100,"Jason Giambi",5,4,3,2,1,0,0,3,0,0,4,1,0,0,1,0,0,0,0
COL201005100,"Melvin Mora",5,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
COL201005100,"Miguel Olivo",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005100,"Ryan Spilborghs",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201005100,"Seth Smith",5,5,3,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0
COL201005120,"Aaron Cook",2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
COL201005120,"Brad Hawpe",5,4,1,0,0,1,0,3,0,1,3,0,0,0,1,0,0,0,0
COL201005120,"Carlos Gonzalez",5,5,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
COL201005120,"Clint Barmes",4,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
COL201005120,"Dexter Fowler",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201005120,"Eric Young",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
COL201005120,"Ian Stewart",5,5,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
COL201005120,"Melvin Mora",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COL201005120,"Miguel Olivo",5,5,5,3,1,0,1,1,0,0,9,0,0,0,0,0,0,0,0
COL201005120,"Ryan Spilborghs",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005120,"Seth Smith",5,5,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
COL201005120,"Todd Helton",5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
COL201005130,"Brad Hawpe",5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
COL201005130,"Carlos Gonzalez",5,5,1,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0
COL201005130,"Clint Barmes",4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201005130,"Dexter Fowler",5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
COL201005130,"Esmil Rogers",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201005130,"Ian Stewart",4,4,2,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0
COL201005130,"Jhoulis Chacin",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005130,"Melvin Mora",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005130,"Miguel Olivo",4,3,2,1,0,0,1,3,1,1,5,0,0,0,0,0,0,0,0
COL201005130,"Ryan Spilborghs",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201005130,"Todd Helton",4,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
COL201005130,"Troy Tulowitzki",4,4,2,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0
COL201005151,"Brad Hawpe",4,3,3,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,0
COL201005151,"Carlos Gonzalez",4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201005151,"Clint Barmes",4,4,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
COL201005151,"Dexter Fowler",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005151,"Ian Stewart",4,4,2,1,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0
COL201005151,"Jason Giambi",4,3,1,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0
COL201005151,"Miguel Olivo",4,4,1,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,0
COL201005151,"Ryan Spilborghs",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COL201005151,"Seth Smith",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005151,"Troy Tulowitzki",4,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
COL201005151,"Ubaldo Jimenez",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005152,"Brad Hawpe",4,4,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
COL201005152,"Carlos Gonzalez",4,4,1,0,0,0,1,2,0,1,4,0,0,0,0,0,0,0,0
COL201005152,"Clint Barmes",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COL201005152,"Dexter Fowler",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COL201005152,"Ian Stewart",4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201005152,"Jason Hammel",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COL201005152,"Paul Phillips",3,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
COL201005152,"Seth Smith",4,2,1,0,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0
COL201005152,"Todd Helton",4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
COL201005152,"Troy Tulowitzki",4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COL201005160,"Brad Hawpe",4,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
COL201005160,"Carlos Gonzalez",4,4,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
COL201005160,"Clint Barmes",3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201005160,"Dexter Fowler",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COL201005160,"Ian Stewart",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005160,"Jeff Francis",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005160,"Miguel Olivo",3,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
COL201005160,"Ryan Spilborghs",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005160,"Seth Smith",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201005160,"Todd Helton",3,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
COL201005160,"Troy Tulowitzki",4,4,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
COL201005250,"Brad Hawpe",4,4,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0
COL201005250,"Clint Barmes",3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COL201005250,"Dexter Fowler",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201005250,"Ian Stewart",3,2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
COL201005250,"Jhoulis Chacin",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COL201005250,"Matt Belisle",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201005250,"Miguel Olivo",3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
COL201005250,"Seth Smith",4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
COL201005250,"Todd Helton",4,4,3,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
COL201005250,"Troy Tulowitzki",4,4,1,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0
COL201005260,"Brad Hawpe",4,4,1,0,0,1,0,2,0,2,3,0,0,0,0,0,0,0,0
COL201005260,"Carlos Gonzalez",5,4,1,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0
COL201005260,"Clint Barmes",4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
COL201005260,"Dexter Fowler",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005260,"Ian Stewart",4,4,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2
COL201005260,"Miguel Olivo",4,4,3,3,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0
COL201005260,"Ryan Spilborghs",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005260,"Seth Smith",4,4,2,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0
COL201005260,"Todd Helton",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COL201005260,"Troy Tulowitzki",4,2,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0
COL201005260,"Ubaldo Jimenez",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005270,"Brad Hawpe",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201005270,"Carlos Gonzalez",4,4,3,1,1,0,1,1,0,1,7,0,0,0,0,0,0,0,0
COL201005270,"Chris Iannetta",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005270,"Clint Barmes",3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201005270,"Ian Stewart",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201005270,"Jason Giambi",4,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
COL201005270,"Jason Hammel",2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
COL201005270,"Ryan Spilborghs",4,4,3,1,1,0,1,2,0,0,7,0,0,0,0,0,0,0,0
COL201005270,"Seth Smith",1,1,1,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0
COL201005270,"Troy Tulowitzki",4,4,2,1,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0
COL201005280,"Brad Hawpe",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
COL201005280,"Carlos Gonzalez",5,4,2,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0
COL201005280,"Clint Barmes",4,4,1,0,0,0,1,1,0,2,4,0,0,0,0,0,0,0,0
COL201005280,"Ian Stewart",3,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
COL201005280,"Jason Giambi",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
COL201005280,"Jeff Francis",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201005280,"Melvin Mora",2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COL201005280,"Miguel Olivo",4,4,2,1,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0
COL201005280,"Ryan Spilborghs",2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
COL201005280,"Seth Smith",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COL201005280,"Todd Helton",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201005280,"Troy Tulowitzki",4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COL201005290,"Aaron Cook",3,3,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
COL201005290,"Brad Hawpe",5,4,2,2,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0
COL201005290,"Carlos Gonzalez",5,3,1,0,0,0,1,2,1,0,4,0,1,0,0,0,0,0,0
COL201005290,"Clint Barmes",5,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
COL201005290,"Dexter Fowler",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL201005290,"Ian Stewart",5,4,2,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0
COL201005290,"Miguel Olivo",5,5,3,2,0,1,0,2,0,0,5,0,0,0,0,0,1,0,0
COL201005290,"Seth Smith",5,5,3,2,0,1,0,2,0,0,5,0,0,0,0,0,0,0,0
COL201005290,"Todd Helton",5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
COL201005290,"Troy Tulowitzki",5,4,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
COL201005300,"Brad Hawpe",4,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
COL201005300,"Carlos Gonzalez",5,4,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
